Donna F. Edwards,D - MD,http://twitter.com/RepDonnaEdwards,Rep.Donnaedwards@opencongress.org,202-225-8699,http://donnaedwards.house.gov
Andy Harris,R - MD,http://twitter.com/RepAndyHarrisMD,Rep.Harris@opencongress.org,202-225-5311,http://harris.house.gov
Steny H. Hoyer,D - MD,http://twitter.com/WhipHoyer,Rep.Hoyer@opencongress.org,202-225-4131,https://hoyer.house.gov
C. A. Dutch Ruppersberger,D - MD,http://twitter.com/Call_Me_Dutch,Rep.Ruppersberger@opencongress.org,202-225-3061,http://ruppersberger.house.gov
John P. Sarbanes,D - MD,http://twitter.com/RepSarbanes,Rep.Sarbanes@opencongress.org,202-225-4016,https://sarbanes.house.gov
Edward J. Markey,D - MA,http://twitter.com/SenMarkey,Sen.Markey@opencongress.org,202-224-2742,http://www.markey.senate.gov
Elizabeth Warren,D - MA,http://twitter.com/SenWarren,Sen.Warren@opencongress.org,202-224-4543,http://www.warren.senate.gov
Michael E. Capuano,D - MA,http://twitter.com/RepMikeCapuano,Rep.Capuano@opencongress.org,202-225-5111,http://capuano.house.gov
Katherine M. Clark,D - MA,http://twitter.com/RepKClark,Rep.Katherineclark@opencongress.org,202-225-2836,https://katherineclark.house.gov
William R. Keating,D - MA,http://twitter.com/USRepKeating,Rep.Keating@opencongress.org,202-225-3111,https://keating.house.gov
Joseph P. Kennedy,D - MA,http://twitter.com/RepJoeKennedy,Rep.Kennedy@opencongress.org,202-225-5931,https://kennedy.house.gov
Stephen F. Lynch,D - MA,http://twitter.com/RepStephenLynch,Rep.Lynch@opencongress.org,202-225-8273,http://lynch.house.gov
James P. McGovern,D - MA,http://twitter.com/RepMcGovern,Rep.Mcgovern@opencongress.org,202-225-6101,http://mcgovern.house.gov
Seth Moulton,D - MA,http://twitter.com/teammoulton,Rep.Moulton@opencongress.org,202-225-8020,http://moulton.house.gov
Richard E. Neal,D - MA,http://twitter.com/RepRichardNeal,Rep.Neal@opencongress.org,202-225-5601,https://neal.house.gov
Niki S. Tsongas,D - MA,http://twitter.com/NikiInTheHouse,Rep.Tsongas@opencongress.org,202-225-3411,https://tsongas.house.gov
Gary C. Peters,D - MI,http://twitter.com/SenGaryPeters,Sen.Peters@opencongress.org,202-224-6221,https://www.peters.senate.gov
Debbie Ann Stabenow,D - MI,http://twitter.com/SenStabenow,Sen.Stabenow@opencongress.org,202-224-4822,http://www.stabenow.senate.gov
Dan Benishek,R - MI,http://twitter.com/CongressmanDan,Rep.Benishek@opencongress.org,202-225-4735,http://benishek.house.gov
Mike Bishop,R - MI,http://twitter.com/RepMikeBishop,Rep.Mikebishop@opencongress.org,202-225-4872,https://mikebishop.house.gov
John Conyers,D - MI,http://twitter.com/RepJohnConyers,Rep.Conyers@opencongress.org,202-225-5126,https://conyers.house.gov
Debbie Dingell,D - MI,http://twitter.com/RepDebDingell,Rep.Debbiedingell@opencongress.org,202-225-4071,https://debbiedingell.house.gov
Bill Huizenga,R - MI,http://twitter.com/RepHuizenga,Rep.Huizenga@opencongress.org,202-225-4401,http://huizenga.house.gov
Daniel T. Kildee,D - MI,http://twitter.com/RepDanKildee,Rep.Dankildee@opencongress.org,202-225-3611,http://dankildee.house.gov
Brenda Lawrence,D - MI,http://twitter.com/RepLawrence,Rep.Lawrence@opencongress.org,202-225-5802,https://lawrence.house.gov
Sander M. Levin,D - MI,http://twitter.com/RepSandyLevin,Rep.Levin@opencongress.org,202-225-4961,http://levin.house.gov
Candice S. Miller,R - MI,http://twitter.com/CandiceMiller,Rep.Candicemiller@opencongress.org,202-225-2106,http://candicemiller.house.gov
John Moolenaar,R - MI,http://twitter.com/RepMoolenaar,Rep.Moolenaar@opencongress.org,202-225-3561,https://moolenaar.house.gov
Fred Stephen Upton,R - MI,http://twitter.com/RepFredUpton,Rep.Upton@opencongress.org,202-225-3761,http://upton.house.gov
Tim Walberg,R - MI,http://twitter.com/RepWalberg,Rep.Walberg@opencongress.org,202-225-6276,http://walberg.house.gov
Alan Stuart Franken,D - MN,http://twitter.com/SenFranken,Sen.Franken@opencongress.org,202-224-5641,https://www.franken.senate.gov
Keith Maurice Ellison,D - MN,http://twitter.com/KeithEllison,Rep.Ellison@opencongress.org,202-225-4755,https://ellison.house.gov
Tom Emmer,R - MN,http://twitter.com/RepTomEmmer,Rep.Emmer@opencongress.org,202-225-2331,https://emmer.house.gov
John Paul Kline,R - MN,http://twitter.com/RepJohnKline,Rep.Kline@opencongress.org,202-225-2271,http://kline.house.gov
Betty Louise McCollum,D - MN,http://twitter.com/BettyMcCollum04,Rep.Mccollum@opencongress.org,202-225-6631,http://mccollum.house.gov
Richard M. Nolan,D - MN,http://twitter.com/USRepRickNolan,Rep.Nolan@opencongress.org,202-225-6211,http://nolan.house.gov
Erik Paulsen,R - MN,http://twitter.com/RepErikPaulsen,Rep.Paulsen@opencongress.org,202-225-2871,https://paulsen.house.gov
Timothy James Walz,D - MN,http://twitter.com/RepTimWalz,Rep.Walz@opencongress.org,202-225-2472,https://walz.house.gov
Thad Cochran,R - MS,http://twitter.com/SenThadCochran,Sen.Cochran@opencongress.org,202-224-5054,http://www.cochran.senate.gov
Roger F. Wicker,R - MS,http://twitter.com/SenatorWicker,Sen.Wicker@opencongress.org,202-224-6253,http://www.wicker.senate.gov
Gregg Harper,R - MS,http://twitter.com/GreggHarper,Rep.Harper@opencongress.org,202-225-5031,http://harper.house.gov
Steven M. Palazzo,R - MS,http://twitter.com/CongPalazzo,Rep.Palazzo@opencongress.org,202-225-5772,http://palazzo.house.gov
Bennie G. Thompson,D - MS,http://twitter.com/BennieGThompson,Rep.Benniethompson@opencongress.org,202-225-5876,https://benniethompson.house.gov
Roy Blunt,R - MO,http://twitter.com/RoyBlunt,Sen.Blunt@opencongress.org,202-224-5721,http://www.blunt.senate.gov/public
Claire McCaskill,D - MO,http://twitter.com/McCaskillOffice,Sen.Mccaskill@opencongress.org,202-224-6154,https://www.mccaskill.senate.gov
Emanuel Cleaver,D - MO,http://twitter.com/RepCleaver,Rep.Cleaver@opencongress.org,202-225-4535,http://cleaver.house.gov
Sam B. Graves,R - MO,http://twitter.com/RepSamGraves,Rep.Graves@opencongress.org,202-225-7041,https://graves.house.gov
Vicky Hartzler,R - MO,http://twitter.com/RepHartzler,Rep.Hartzler@opencongress.org,202-225-2876,https://hartzler.house.gov
Billy Long,R - MO,http://twitter.com/USRepLong,Rep.Long@opencongress.org,202-225-6536,https://long.house.gov
Jason T. Smith,R - MO,http://twitter.com/RepJasonSmith,Rep.Jasonsmith@opencongress.org,202-225-4404,https://jasonsmith.house.gov
Ann Wagner,R - MO,http://twitter.com/RepAnnWagner,Rep.Wagner@opencongress.org,202-225-1621,http://wagner.house.gov
Steve Daines,R - MT,http://twitter.com/SteveDaines,Sen.Daines@opencongress.org,202-224-2651,https://www.daines.senate.gov
Jon Tester,D - MT,http://twitter.com/SenatorTester,Sen.Tester@opencongress.org,202-224-2644,http://www.tester.senate.gov
Ryan Zinke,R - MT,http://twitter.com/RepRyanZinke,Rep.Zinke@opencongress.org,202-225-3211,https://zinke.house.gov
Deb Fischer,R - NE,http://twitter.com/SenatorFischer,Sen.Fischer@opencongress.org,202-224-6551,http://www.fischer.senate.gov
Benjamin Eric Sasse,R - NE,http://twitter.com/SenSasse,Sen.Sasse@opencongress.org,202-224-4224,http://www.sasse.senate.gov/public
Brad Ashford,D - NE,http://twitter.com/RepBradAshford,Rep.Ashford@opencongress.org,202-225-4155,https://ashford.house.gov
Jeff Lane Fortenberry,R - NE,http://twitter.com/JeffFortenberry,Rep.Fortenberry@opencongress.org,202-225-4806,https://fortenberry.house.gov
Adrian Smith,R - NE,http://twitter.com/RepAdrianSmith,Rep.Adriansmith@opencongress.org,202-225-6435,http://adriansmith.house.gov
Dean Heller,R - NV,http://twitter.com/SenDeanHeller,Sen.Heller@opencongress.org,202-224-6244,http://www.heller.senate.gov/public
Harry M. Reid,D - NV,http://twitter.com/SenatorReid,Sen.Reid@opencongress.org,202-224-3542,http://www.reid.senate.gov
Mark E. Amodei,R - NV,http://twitter.com/MarkAmodeiNV2,Rep.Amodei@opencongress.org,202-225-6155,https://amodei.house.gov
Cresent Hardy,R - NV,http://twitter.com/RepHardy,Rep.Hardy@opencongress.org,202-225-9894,https://hardy.house.gov
Joseph J. Heck,R - NV,http://twitter.com/RepJoeHeck,Rep.Heck@opencongress.org,202-225-3252,https://heck.house.gov
Dina Titus,D - NV,http://twitter.com/RepDinaTitus,Rep.Titus@opencongress.org,202-225-5965,https://titus.house.gov
Kelly Ayotte,R - NH,http://twitter.com/KellyAyotte,Sen.Ayotte@opencongress.org,202-224-3324,http://www.ayotte.senate.gov
Jeanne Shaheen,D - NH,http://twitter.com/SenatorShaheen,Sen.Shaheen@opencongress.org,202-224-2841,https://www.shaheen.senate.gov
Frank Guinta,R - NH,http://twitter.com/RepFrankGuinta,Rep.Guinta@opencongress.org,202-225-5456,https://guinta.house.gov
Ann M. Kuster,D - NH,http://twitter.com/RepAnnieKuster,Rep.Kuster@opencongress.org,202-225-5206,http://kuster.house.gov
Cory Anthony Booker,D - NJ,http://twitter.com/CoryBooker,Sen.Booker@opencongress.org,202-224-3224,http://www.booker.senate.gov
Robert Menéndez,D - NJ,http://twitter.com/SenatorMenendez,Sen.Menendez@opencongress.org,202-224-4744,https://www.menendez.senate.gov
Rodney P. Frelinghuysen,R - NJ,http://twitter.com/USRepRodney,Rep.Frelinghuysen@opencongress.org,202-225-5034,https://frelinghuysen.house.gov
Scott Garrett,R - NJ,http://twitter.com/RepGarrett,Rep.Garrett@opencongress.org,202-225-4465,http://garrett.house.gov
Leonard Lance,R - NJ,http://twitter.com/RepLanceNJ7,Rep.Lance@opencongress.org,202-225-5361,http://lance.house.gov
Frank A. LoBiondo,R - NJ,http://twitter.com/RepLoBiondo,Rep.Lobiondo@opencongress.org,202-225-6572,http://lobiondo.house.gov
Tom MacArthur,R - NJ,http://twitter.com/RepTomMacArthur,Rep.Macarthur@opencongress.org,202-225-4765,https://macarthur.house.gov
Donald W. Norcross,D - NJ,http://twitter.com/DonaldNorcross,Rep.Norcross@opencongress.org,202-225-6501,https://norcross.house.gov
Frank J. Pallone,D - NJ,http://twitter.com/FrankPallone,Rep.Pallone@opencongress.org,202-225-4671,https://pallone.house.gov
Bill J. Pascrell,D - NJ,http://twitter.com/BillPascrell,Rep.Pascrell@opencongress.org,202-225-5751,http://pascrell.house.gov
Donald M. Payne,D - NJ,http://twitter.com/RepDonaldPayne,Rep.Payne@opencongress.org,202-225-3436,http://payne.house.gov
Albio Sires,D - NJ,http://twitter.com/RepSires,Rep.Sires@opencongress.org,202-225-7919,https://sires.house.gov
Christopher H. Smith,R - NJ,http://twitter.com/RepChrisSmith,Rep.Chrissmith@opencongress.org,202-225-3765,http://chrissmith.house.gov
Bonnie Watson Coleman,D - NJ,http://twitter.com/RepBonnie,Rep.Watsoncoleman@opencongress.org,202-225-5801,https://watsoncoleman.house.gov
Martin Heinrich,D - NM,http://twitter.com/MartinHeinrich,Sen.Heinrich@opencongress.org,202-224-5521,http://www.heinrich.senate.gov
Tom S. Udall,D - NM,http://twitter.com/SenatorTomUdall,Sen.Tomudall@opencongress.org,202-224-6621,http://www.tomudall.senate.gov
Michelle Lujan Grisham,D - NM,http://twitter.com/RepLujanGrisham,Rep.Lujangrisham@opencongress.org,202-225-6316,https://lujangrisham.house.gov
Ben Ray Luján,D - NM,http://twitter.com/RepBenRayLujan,Rep.Lujan@opencongress.org,202-225-6190,https://lujan.house.gov
Stevan E. Pearce,R - NM,http://twitter.com/RepStevePearce,Rep.Pearce@opencongress.org,202-225-2365,http://pearce.house.gov
Kirsten E. Gillibrand,D - NY,http://twitter.com/SenGillibrand,Sen.Gillibrand@opencongress.org,202-224-4451,https://www.gillibrand.senate.gov
Charles E. Schumer,D - NY,http://twitter.com/SenSchumer,Sen.Schumer@opencongress.org,202-224-6542,https://www.schumer.senate.gov
Yvette D. Clarke,D - NY,http://twitter.com/RepYvetteClarke,Rep.Clarke@opencongress.org,202-225-6231,https://clarke.house.gov
Chris Collins,R - NY,http://twitter.com/RepChrisCollins,Rep.Chriscollins@opencongress.org,202-225-5265,https://chriscollins.house.gov
Joseph Crowley,D - NY,http://twitter.com/RepJoeCrowley,Rep.Crowley@opencongress.org,202-225-3965,http://crowley.house.gov
Eliot L. Engel,D - NY,http://twitter.com/RepEliotEngel,Rep.Engel@opencongress.org,202-225-2464,https://engel.house.gov
Christopher P. Gibson,R - NY,http://twitter.com/RepChrisGibson,Rep.Gibson@opencongress.org,202-225-5614,http://gibson.house.gov
Richard L. Hanna,R - NY,http://twitter.com/RepRichardHanna,Rep.Hanna@opencongress.org,202-225-3665,http://hanna.house.gov
Brian M. Higgins,D - NY,http://twitter.com/RepBrianHiggins,Rep.Higgins@opencongress.org,202-225-3306,http://higgins.house.gov
Steve J. Israel,D - NY,http://twitter.com/RepSteveIsrael,Rep.Israel@opencongress.org,202-225-3335,http://israel.house.gov
Hakeem S. Jeffries,D - NY,http://twitter.com/RepJeffries,Rep.Jeffries@opencongress.org,202-225-5936,http://jeffries.house.gov
John Katko,R - NY,http://twitter.com/RepJohnKatko,Rep.Katko@opencongress.org,202-225-3701,https://katko.house.gov
Peter T. King,R - NY,http://twitter.com/RepPeteKing,Rep.Peteking@opencongress.org,202-225-7896,http://peteking.house.gov
Nita M. Lowey,D - NY,http://twitter.com/NitaLowey,Rep.Lowey@opencongress.org,202-225-6506,https://lowey.house.gov
Sean Patrick Maloney,D - NY,http://twitter.com/RepSeanMaloney,Rep.Seanmaloney@opencongress.org,202-225-5441,http://seanmaloney.house.gov
Carolyn B. Maloney,D - NY,http://twitter.com/RepMaloney,Rep.Maloney@opencongress.org,202-225-7944,http://maloney.house.gov
Gregory W. Meeks,D - NY,http://twitter.com/GregoryMeeks,Rep.Meeks@opencongress.org,202-225-3461,http://meeks.house.gov
Grace Meng,D - NY,http://twitter.com/RepGraceMeng,Rep.Meng@opencongress.org,202-225-2601,http://meng.house.gov
Jerrold L. Nadler,D - NY,http://twitter.com/RepJerryNadler,Rep.Nadler@opencongress.org,202-225-5635,http://nadler.house.gov
Charles B. Rangel,D - NY,http://twitter.com/CBRangel,Rep.Rangel@opencongress.org,202-225-4365,http://rangel.house.gov
Tom W. Reed,R - NY,http://twitter.com/RepTomReed,Rep.Reed@opencongress.org,202-225-3161,https://reed.house.gov
Kathleen Rice,D - NY,http://twitter.com/RepKathleenRice,Rep.Kathleenrice@opencongress.org,202-225-5516,http://kathleenrice.house.gov
José E. Serrano,D - NY,http://twitter.com/RepJoseSerrano,Rep.Serrano@opencongress.org,202-225-4361,https://serrano.house.gov
Louise McIntosh Slaughter,D - NY,http://twitter.com/LouiseSlaughter,Rep.Louise@opencongress.org,202-225-3615,https://louise.house.gov
Elise Stefanik,R - NY,http://twitter.com/RepStefanik,Rep.Stefanik@opencongress.org,202-225-4611,https://stefanik.house.gov
Paul Tonko,D - NY,http://twitter.com/RepPaulTonko,Rep.Tonko@opencongress.org,202-225-5076,https://tonko.house.gov
Nydia M. Velázquez,D - NY,http://twitter.com/NydiaVelazquez,Rep.Velazquez@opencongress.org,202-225-2361,https://velazquez.house.gov
Lee Zeldin,R - NY,http://twitter.com/RepLeeZeldin,Rep.Zeldin@opencongress.org,202-225-3826,https://zeldin.house.gov
Richard M. Burr,R - NC,http://twitter.com/SenatorBurr,Sen.Burr@opencongress.org,202-224-3154,http://www.burr.senate.gov
Thom Tillis,R - NC,http://twitter.com/senthomtillis,Sen.Tillis@opencongress.org,202-224-6342,https://www.tillis.senate.gov/public/index.cfm/home
Alma Adams,D - NC,http://twitter.com/RepAdams,Rep.Adams@opencongress.org,202-225-1510,http://adams.house.gov
George Kenneth Butterfield,D - NC,http://twitter.com/GKButterfield,Rep.Butterfield@opencongress.org,202-225-3101,http://butterfield.house.gov
Renee L. Ellmers,R - NC,http://twitter.com/RepReneeEllmers,Rep.Ellmers@opencongress.org,202-225-4531,http://ellmers.house.gov
Virginia Foxx,R - NC,http://twitter.com/VirginiaFoxx,Rep.Foxx@opencongress.org,202-225-2071,http://foxx.house.gov
George Holding,R - NC,http://twitter.com/RepHolding,Rep.Holding@opencongress.org,202-225-3032,http://holding.house.gov
Richard Hudson,R - NC,http://twitter.com/RepRichHudson,Rep.Hudson@opencongress.org,202-225-3715,https://hudson.house.gov
Walter B. Jones,R - NC,http://twitter.com/RepWalterJones,Rep.Jones@opencongress.org,202-225-3415,http://jones.house.gov
Patrick T. McHenry,R - NC,http://twitter.com/PatrickMcHenry,Rep.Mchenry@opencongress.org,202-225-2576,http://mchenry.house.gov
Mark Meadows,R - NC,http://twitter.com/RepMarkMeadows,Rep.Meadows@opencongress.org,202-225-6401,https://meadows.house.gov
David E. Price,D - NC,http://twitter.com/RepDavidEPrice,Rep.Price@opencongress.org,202-225-1784,https://price.house.gov
David Rouzer,R - NC,http://twitter.com/RepDavidRouzer,Rep.Rouzer@opencongress.org,202-225-2731,https://rouzer.house.gov
Mark Walker,R - NC,http://twitter.com/RepMarkWalker,Rep.Walker@opencongress.org,202-225-3065,https://walker.house.gov
Heidi Heitkamp,D - ND,http://twitter.com/SenatorHeitkamp,Sen.Heitkamp@opencongress.org,202-224-2043,http://www.heitkamp.senate.gov/public
John Hoeven,R - ND,http://twitter.com/SenJohnHoeven,Sen.Hoeven@opencongress.org,202-224-2551,https://www.hoeven.senate.gov
Kevin Cramer,R - ND,http://twitter.com/RepKevinCramer,Rep.Cramer@opencongress.org,202-225-2611,http://cramer.house.gov
Sherrod Brown,D - OH,http://twitter.com/SenSherrodBrown,Sen.Brown@opencongress.org,202-224-2315,https://www.brown.senate.gov
Robert J. Portman,R - OH,http://twitter.com/SenRobPortman,Sen.Portman@opencongress.org,202-224-3353,http://www.portman.senate.gov
Joyce Beatty,D - OH,http://twitter.com/RepBeatty,Rep.Beatty@opencongress.org,202-225-4324,http://beatty.house.gov
Steve J. Chabot,R - OH,http://twitter.com/RepSteveChabot,Rep.Chabot@opencongress.org,202-225-2216,http://chabot.house.gov
Marcia L. Fudge,D - OH,http://twitter.com/RepMarciaFudge,Rep.Fudge@opencongress.org,202-225-7032,https://fudge.house.gov
Bob Gibbs,R - OH,http://twitter.com/RepBobGibbs,Rep.Gibbs@opencongress.org,202-225-6265,https://gibbs.house.gov
Bill Johnson,R - OH,http://twitter.com/RepBillJohnson,Rep.Billjohnson@opencongress.org,202-225-5705,http://billjohnson.house.gov
Jim Jordan,R - OH,http://twitter.com/Jim_Jordan,Rep.Jordan@opencongress.org,202-225-2676,http://jordan.house.gov
David P. Joyce,R - OH,http://twitter.com/RepDaveJoyce,Rep.Joyce@opencongress.org,202-225-5731,https://joyce.house.gov
Marcy Kaptur,D - OH,http://twitter.com/RepMarcyKaptur,Rep.Kaptur@opencongress.org,202-225-4146,https://kaptur.house.gov
Robert E. Latta,R - OH,http://twitter.com/BobLatta,Rep.Latta@opencongress.org,202-225-6405,http://latta.house.gov
James B. Renacci,R - OH,http://twitter.com/RepJimRenacci,Rep.Renacci@opencongress.org,202-225-3876,https://renacci.house.gov
Tim J. Ryan,D - OH,http://twitter.com/RepTimRyan,Rep.Timryan@opencongress.org,202-225-5261,http://timryan.house.gov
Steve Stivers,R - OH,http://twitter.com/RepSteveStivers,Rep.Stivers@opencongress.org,202-225-2015,http://stivers.house.gov
Michael R. Turner,R - OH,http://twitter.com/RepMikeTurner,Rep.Turner@opencongress.org,202-225-6465,https://turner.house.gov
Brad R. Wenstrup,R - OH,http://twitter.com/RepBradWenstrup,Rep.Wenstrup@opencongress.org,202-225-3164,http://wenstrup.house.gov
James M. Inhofe,R - OK,http://twitter.com/InhofePress,Sen.Inhofe@opencongress.org,202-224-4721,http://www.inhofe.senate.gov
James Lankford,R - OK,http://twitter.com/SenatorLankford,Sen.Lankford@opencongress.org,202-224-5754,https://www.lankford.senate.gov
Jim Bridenstine,R - OK,http://twitter.com/RepJBridenstine,Rep.Bridenstine@opencongress.org,202-225-2211,http://bridenstine.house.gov
Tom Cole,R - OK,http://twitter.com/TomColeOK04,Rep.Cole@opencongress.org,202-225-6165,https://cole.house.gov
Frank D. Lucas,R - OK,http://twitter.com/RepFrankLucas,Rep.Lucas@opencongress.org,202-225-5565,http://lucas.house.gov
Markwayne Mullin,R - OK,http://twitter.com/RepMullin,Rep.Mullin@opencongress.org,202-225-2701,https://mullin.house.gov
Steve Russell,R - OK,http://twitter.com/RepRussell,Rep.Russell@opencongress.org,202-225-2132,https://russell.house.gov
Jeff Merkley,D - OR,http://twitter.com/SenJeffMerkley,Sen.Merkley@opencongress.org,202-224-3753,https://www.merkley.senate.gov
Ron Wyden,D - OR,http://twitter.com/RonWyden,Sen.Wyden@opencongress.org,202-224-5244,https://www.wyden.senate.gov
Earl Blumenauer,D - OR,http://twitter.com/BlumenauerMedia,Rep.Blumenauer@opencongress.org,202-225-4811,https://blumenauer.house.gov
Suzanne Bonamici,D - OR,http://twitter.com/RepBonamici,Rep.Bonamici@opencongress.org,202-225-0855,http://bonamici.house.gov
Peter A. DeFazio,D - OR,http://twitter.com/RepPeterDeFazio,Rep.Defazio@opencongress.org,202-225-6416,http://defazio.house.gov
Kurt Schrader,D - OR,http://twitter.com/RepSchrader,Rep.Schrader@opencongress.org,202-225-5711,http://schrader.house.gov
Greg P. Walden,R - OR,http://twitter.com/RepGregWalden,Rep.Walden@opencongress.org,202-225-6730,https://walden.house.gov
Robert P. Casey,D - PA,http://twitter.com/SenBobCasey,Sen.Casey@opencongress.org,202-224-6324,https://www.casey.senate.gov
Patrick J. Toomey,R - PA,http://twitter.com/SenToomey,Sen.Toomey@opencongress.org,202-224-4254,http://www.toomey.senate.gov
Lou Barletta,R - PA,http://twitter.com/RepLouBarletta,Rep.Barletta@opencongress.org,202-225-6511,http://barletta.house.gov
Brendan Boyle,D - PA,http://twitter.com/RepBrendanBoyle,Rep.Boyle@opencongress.org,202-225-6111,https://boyle.house.gov
Matthew A. Cartwright,D - PA,http://twitter.com/RepCartwright,Rep.Cartwright@opencongress.org,202-225-5546,http://cartwright.house.gov
Ryan Costello,R - PA,http://twitter.com/RepRyanCostello,Rep.Costello@opencongress.org,202-225-4315,https://costello.house.gov
Michael F. Doyle,D - PA,http://twitter.com/USRepMikeDoyle,Rep.Doyle@opencongress.org,202-225-2135,http://doyle.house.gov
Robert P. Casey,D - PA,http://twitter.com/SenBobCasey,Sen.Casey@opencongress.org,202-224-6324,https://www.casey.senate.gov
Patrick J. Toomey,R - PA,http://twitter.com/SenToomey,Sen.Toomey@opencongress.org,202-224-4254,http://www.toomey.senate.gov
Lou Barletta,R - PA,http://twitter.com/RepLouBarletta,Rep.Barletta@opencongress.org,202-225-6511,http://barletta.house.gov
Brendan Boyle,D - PA,http://twitter.com/RepBrendanBoyle,Rep.Boyle@opencongress.org,202-225-6111,https://boyle.house.gov
Matthew A. Cartwright,D - PA,http://twitter.com/RepCartwright,Rep.Cartwright@opencongress.org,202-225-5546,http://cartwright.house.gov
Ryan Costello,R - PA,http://twitter.com/RepRyanCostello,Rep.Costello@opencongress.org,202-225-4315,https://costello.house.gov
Michael F. Doyle,D - PA,http://twitter.com/USRepMikeDoyle,Rep.Doyle@opencongress.org,202-225-2135,http://doyle.house.gov
John F. Reed,D - RI,http://twitter.com/SenJackReed,Sen.Reed@opencongress.org,202-224-4642,https://www.reed.senate.gov
Sheldon Whitehouse,D - RI,http://twitter.com/SenWhitehouse,Sen.Whitehouse@opencongress.org,202-224-2921,https://www.whitehouse.senate.gov
David N. Cicilline,D - RI,http://twitter.com/RepCicilline,Rep.Cicilline@opencongress.org,202-225-4911,http://cicilline.house.gov
James R. Langevin,D - RI,http://twitter.com/JimLangevin,Rep.Langevin@opencongress.org,202-225-2735,http://langevin.house.gov
Lindsey O. Graham,R - SC,http://twitter.com/GrahamBlog,Sen.Lgraham@opencongress.org,202-224-5972,http://www.lgraham.senate.gov/public
Tim Scott,R - SC,http://twitter.com/SenatorTimScott,Sen.Scott@opencongress.org,202-224-6121,https://www.scott.senate.gov
James E. Clyburn,D - SC,http://twitter.com/Clyburn,Rep.Clyburn@opencongress.org,202-225-3315,http://clyburn.house.gov
Jeff Duncan,R - SC,http://twitter.com/RepJeffDuncan,Rep.Jeffduncan@opencongress.org,202-225-5301,http://jeffduncan.house.gov
Trey Gowdy,R - SC,http://twitter.com/TGowdySC,Rep.Gowdy@opencongress.org,202-225-6030,https://gowdy.house.gov
Mick Mulvaney,R - SC,http://twitter.com/RepMickMulvaney,Rep.Mulvaney@opencongress.org,202-225-5501,https://mulvaney.house.gov
Tom Rice,R - SC,http://twitter.com/RepTomRice,Rep.Rice@opencongress.org,202-225-9895,http://rice.house.gov
Marshall Sanford,R - SC,http://twitter.com/RepSanfordSC,Rep.Sanford@opencongress.org,202-225-3176,https://sanford.house.gov
Joe G. Wilson,R - SC,http://twitter.com/RepJoeWilson,Rep.Joewilson@opencongress.org,202-225-2452,http://joewilson.house.gov
Mike Rounds,R - SD,http://twitter.com/SenatorRounds,Sen.Rounds@opencongress.org,202-224-5842,http://www.rounds.senate.gov
John Thune,R - SD,http://twitter.com/SenJohnThune,Sen.Thune@opencongress.org,202-224-2321,http://www.thune.senate.gov
Kristi L. Noem,R - SD,http://twitter.com/RepKristiNoem,Rep.Noem@opencongress.org,202-225-2801,https://noem.house.gov
Lamar Alexander,R - TN,http://twitter.com/SenAlexander,Sen.Alexander@opencongress.org,202-224-4944,https://www.alexander.senate.gov/public/index.cfm/home
Bob Corker,R - TN,http://twitter.com/SenBobCorker,Sen.Corker@opencongress.org,202-224-3344,http://www.corker.senate.gov
Diane Black,R - TN,http://twitter.com/RepDianeBlack,Rep.Black@opencongress.org,202-225-4231,http://black.house.gov
Marsha W. Blackburn,R - TN,http://twitter.com/MarshaBlackburn,Rep.Blackburn@opencongress.org,202-225-2811,http://blackburn.house.gov
Steve Cohen,D - TN,http://twitter.com/RepCohen,Rep.Cohen@opencongress.org,202-225-3265,https://cohen.house.gov
Jim Cooper,D - TN,http://twitter.com/RepJimCooper,Rep.Cooper@opencongress.org,202-225-4311,http://cooper.house.gov
Scott DesJarlais,R - TN,http://twitter.com/DesJarlaisTN04,Rep.Desjarlais@opencongress.org,202-225-6831,https://desjarlais.house.gov
John J. Duncan,R - TN,http://twitter.com/RepJohnDuncanJr,Rep.Duncan@opencongress.org,202-225-5435,http://duncan.house.gov
Stephen Lee Fincher,R - TN,http://twitter.com/RepFincherTN08,Rep.Fincher@opencongress.org,202-225-4714,http://fincher.house.gov
Charles J. Fleischmann,R - TN,http://twitter.com/RepChuck,Rep.Fleischmann@opencongress.org,202-225-3271,http://fleischmann.house.gov
David P. Roe,R - TN,http://twitter.com/DrPhilRoe,Rep.Roe@opencongress.org,202-225-6356,http://roe.house.gov
John Cornyn,R - TX,http://twitter.com/JohnCornyn,Sen.Cornyn@opencongress.org,202-224-2934,https://www.cornyn.senate.gov
Ted Cruz,R - TX,http://twitter.com/SenTedCruz,Sen.Cruz@opencongress.org,202-224-5922,https://www.cruz.senate.gov
Brian Babin,R - TX,http://twitter.com/RepBrianBabin,Rep.Babin@opencongress.org,202-225-1555,http://babin.house.gov
Joe Linus Barton,R - TX,http://twitter.com/RepJoeBarton,Rep.Joebarton@opencongress.org,202-225-2002,https://joebarton.house.gov
Kevin P. Brady,R - TX,http://twitter.com/RepKevinBrady,Rep.Kevinbrady@opencongress.org,202-225-4901,http://kevinbrady.house.gov
Michael C. Burgess,R - TX,http://twitter.com/MichaelCBurgess,Rep.Burgess@opencongress.org,202-225-7772,http://burgess.house.gov
John R. Carter,R - TX,http://twitter.com/JudgeCarter,Rep.Carter@opencongress.org,202-225-3864,https://carter.house.gov
